540,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,002","0,004","0,010","0,052","0,071","0,397","1,251","0,031","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,818",,,
570,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,003","0,017","0,029","0,239","1,517","0,105","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,912",,,
600,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,005","0,009","0,098","0,914","0,128","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,155",,,
630,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,003","0,032","0,373","0,077","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,486",,,
660,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,009","0,121","0,031","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,162",,,
690,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,002","0,033","0,010","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,046",,,
720,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,008","0,003","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,012",,,
750,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,002","0,001","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0,003",,,
780,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0,001",,,
810,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,,"0,000",,,
840,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,,"0,000",,,
870,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,161",,,"0,906","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,,"0,000",,,
900,,,,"0,000","0,000","0,000","0,000",,"0,148",,"36,309",,,"0,914","0,009","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,,,,,,,,,,,"0,000",,,
930,,,,"0,000","0,000","0,000","0,000",,"0,000",,"36,309",,,"0,914","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,008","0,000",,,,,,,,,,,,,,,,,,,,,"0,008",,,
960,,,,"0,000","0,000","0,000","0,000",,"0,052",,"36,361",,,"0,917","0,003","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,029","0,000","0,000",,,,,,,,,,,,,,,,,,,,"0,029",,,
990,,,,"0,000","0,000","0,000","0,000",,"0,645",,"37,006",,,"0,955","0,038","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,035","0,000","0,003","0,000",,,,,,,,,,,,,,,,,,,"0,038",,,
1020,,,,"0,000","0,000","0,000","0,000",,"0,448",,"37,455",,,"0,982","0,027","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,021","0,000","0,010","0,037","0,000",,,,,,,,,,,,,,,,,,"0,069",,,
1050,,,,"0,000","0,000","0,000","0,000",,"0,052",,"37,507",,,"0,985","0,003","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,009","0,000","0,012","0,127","0,026","0,000",,,,,,,,,,,,,,,,,"0,174",,,
1080,,,,"0,000","0,000","0,000","0,000",,"0,000",,"37,507",,,"0,985","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,003","0,000","0,007","0,154","0,090","0,003","0,000",,,,,,,,,,,,,,,,"0,257",,,
1110,,,,"0,000","0,000","0,000","0,000",,"0,000",,"37,507",,,"0,985","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,000","0,003","0,093","0,109","0,010","0,000","0,000",,,,,,,,,,,,,,,"0,216",,,
1140,,,,"0,000","0,000","0,000","0,000",,"0,000",,"37,507",,,"0,985","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,038","0,066","0,013","0,000","0,000","0,000",,,,,,,,,,,,,,"0,117",,,
1170,,,,"0,000","0,000","0,000","0,000",,"0,000",,"37,507",,,"0,985","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,012","0,027","0,008","0,000","0,000","0,000","0,000",,,,,,,,,,,,,"0,047",,,
1200,,,,"0,000","0,000","0,000","0,000",,"0,000",,"37,507",,,"0,985","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,003","0,009","0,003","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,,"0,015",,,
1230,,,,"0,000","0,000","0,000","0,000",,"0,062",,"37,569",,,"0,989","0,004","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,002","0,001","0,000","0,000","0,000","0,000","0,000","0,000",,,,,,,,,,,"0,004",,,
1260,,,,"0,000","0,000","0,000","0,000",,"0,052",,"37,620",,,"0,992","0,003","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,000","0,000","0,000","0,000","0,000","0,000","0,004","0,000",,,,,,,,,,"0,005",,,
1290,,,,"0,000","0,000","0,000","0,000",,"0,262",,"37,883",,,"1,008","0,016","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,013","0,003","0,000",,,,,,,,,"0,016",,,
1320,,,,"0,000","0,000","0,000","0,000",,"0,000",,"37,883",,,"1,008","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,015","0,010","0,016","0,000",,,,,,,,"0,042",,,
1350,,,,"0,000","0,000","0,000","0,000",,"0,062",,"37,945",,,"1,012","0,004","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,009","0,013","0,053","0,000","0,000",,,,,,,"0,075",,,
1380,,,,"0,000","0,000","0,000","0,000",,"0,138",,"38,083",,,"1,020","0,008","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,004","0,008","0,065","0,000","0,004","0,000",,,,,,"0,080",,,
1410,,,,"0,000","0,000","0,000","0,000",,"0,000",,"38,083",,,"1,020","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,003","0,039","0,000","0,013","0,008","0,000",,,,,"0,064",,,
1440,,,,"0,000","0,000","0,000","0,000",,"0,000",,"38,083",,,"1,020","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,016","0,000","0,015","0,028","0,000","0,000",,,,"0,061",,,
1470,,,,"0,000","0,000","0,000","0,000",,"0,000",,"38,083",,,"1,020","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,005","0,000","0,009","0,034","0,000","0,000","0,000",,,"0,049",,,
1500,,,,"0,000","0,000","0,000","0,000",,"0,000",,"38,083",,,"1,020","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,000","0,004","0,021","0,000","0,000","0,000","0,000",,"0,026",,,
1530,,,,"0,000","0,000","0,000","0,000",,"0,062",,"38,145",,,"1,024","0,004","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,008","0,000","0,000","0,000","0,000","0,000","0,010",,,
1560,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,003","0,000","0,000","0,000","0,000","0,004","0,007",,,
1590,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,000","0,000","0,000","0,000","0,013","0,014",,,
1620,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,016","0,016",,,
1650,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,009","0,009",,,
1680,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,004","0,004",,,
1710,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,001","0,001",,,
1740,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1770,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1800,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1830,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1860,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1890,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1920,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1950,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
1980,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
2010,,,,"0,000","0,000","0,000","0,000",,,,,,,,,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000",,,
